id,title,privacy level,asset-url,user_id,created at date,description,full text url,pdf url,page count,Tags,Key Value Pairs
23929952,LDEQ EE Demonstration FINAL w appendices,private,https://api.www.documentcloud.org/files/,104081,2023-08-28 20:46:58.192000+00:00,,https://api.www.documentcloud.org/files/documents/23929952/ldeq-ee-demonstration-final-w-appendices.txt,https://api.www.documentcloud.org/files/documents/23929952/ldeq-ee-demonstration-final-w-appendices.pdf,198,,"{'name': ['LDEQ EE Demonstration FINAL w appendices.pdf'], 'group': ['ee_foia'], 'region': ['6'], 'date_received': ['8/28/2023'], 'type': ['final_demonstration'], 'origin_1': ['Washington'], 'origin_2': ['Oregon'], 'origin_3': ['Montana'], 'origin_4': ['Idaho'], 'origin_5': ['California'], 'aqs_monitor': ['22-005-0004'], 'state': ['louisiana']}"
23929951,LDEQ EE Demonstration FINAL w appendices rev,private,https://api.www.documentcloud.org/files/,104081,2023-08-28 20:46:58.192000+00:00,,https://api.www.documentcloud.org/files/documents/23929951/ldeq-ee-demonstration-final-w-appendices-rev.txt,https://api.www.documentcloud.org/files/documents/23929951/ldeq-ee-demonstration-final-w-appendices-rev.pdf,207,,"{'name': ['LDEQ EE Demonstration FINAL w appendices rev.pdf'], 'group': ['ee_foia'], 'region': ['6'], 'date_received': ['8/28/2023'], 'type': ['final_demonstration'], 'origin_1': ['Washington'], 'origin_2': ['Oregon'], 'origin_3': ['Montana'], 'origin_4': ['Idaho'], 'origin_5': ['California'], 'AQS_monitor': ['22-005-0004'], 'state': ['louisiana']}"
23929839,ED_014139_00000565_Formal_RIF,private,https://api.www.documentcloud.org/files/,104081,2023-08-28 20:45:37.237000+00:00,,https://api.www.documentcloud.org/files/documents/23929839/ed_014139_00000565_formal_rif.txt,https://api.www.documentcloud.org/files/documents/23929839/ed_014139_00000565_formal_rif.pdf,79,,"{'name': ['ED_014139_00000565_Formal_RIF.pdf'], 'group': ['ee_foia'], 'region': ['6'], 'date_received': ['8/28/2023'], 'type': ['final_demonstration'], 'aqs_monitor_1': ['481410038'], 'aqs_monitor_2': ['481410057'], 'origin_1': ['Arizona'], 'origin_2': ['New Mexico'], 'origin_3': ['Mexico'], 'state': ['texas']}"
23929835,ED_014139_00000561_Formal_RIF,private,https://api.www.documentcloud.org/files/,104081,2023-08-28 20:45:37.237000+00:00,,https://api.www.documentcloud.org/files/documents/23929835/ed_014139_00000561_formal_rif.txt,https://api.www.documentcloud.org/files/documents/23929835/ed_014139_00000561_formal_rif.pdf,100,,"{'name': ['ED_014139_00000561_Formal_RIF.pdf'], 'group': ['ee_foia'], 'region': ['6'], 'date_received': ['8/28/2023'], 'type': ['final_demonstration'], 'origin_1': ['California'], 'origin_2': ['Colorado'], 'aqs_monitor': ['484393009'], 'state': ['texas']}"
23929770,Baton_Rouge_Tier12_Smoke_Exceptional_Analyses_2017_09_14,private,https://api.www.documentcloud.org/files/,104081,2023-08-28 20:42:57.887000+00:00,,https://api.www.documentcloud.org/files/documents/23929770/baton_rouge_tier12_smoke_exceptional_analyses_2017_09_14.txt,https://api.www.documentcloud.org/files/documents/23929770/baton_rouge_tier12_smoke_exceptional_analyses_2017_09_14.pdf,126,,"{'name': ['Baton_Rouge_Tier12_Smoke_Exceptional_Analyses_2017_09_14.pdf'], 'group': ['ee_foia'], 'region': ['6'], 'date_received': ['8/28/2023'], 'type': ['final_demonstration'], 'origin_1': ['Washington'], 'origin_2': ['Oregon'], 'origin_3': ['Idaho'], 'origin_4': ['Montana'], 'origin_5': ['California'], 'aqs_monitor': ['22-005-0004'], 'state': ['louisiana']}"
23929768,2020-DFW-EE-Ozone,private,https://api.www.documentcloud.org/files/,104081,2023-08-28 20:42:57.887000+00:00,,https://api.www.documentcloud.org/files/documents/23929768/2020-dfw-ee-ozone.txt,https://api.www.documentcloud.org/files/documents/23929768/2020-dfw-ee-ozone.pdf,99,,"{'name': ['2020-DFW-EE-Ozone.pdf'], 'group': ['ee_foia'], 'region': ['6'], 'date_received': ['8/28/2023'], 'type': ['final_demonstration'], 'origin_1': ['California'], 'origin_2': ['Colorado'], 'aqs_monitor': ['484393009'], 'state': ['texas']}"
23929765,2020-DFW-EE-Ozone-Final,private,https://api.www.documentcloud.org/files/,104081,2023-08-28 20:42:57.887000+00:00,,https://api.www.documentcloud.org/files/documents/23929765/2020-dfw-ee-ozone-final.txt,https://api.www.documentcloud.org/files/documents/23929765/2020-dfw-ee-ozone-final.pdf,99,,"{'name': ['2020-DFW-EE-Ozone-Final.pdf'], 'group': ['ee_foia'], 'region': ['6'], 'date_received': ['8/28/2023'], 'type': ['final_demonstration'], 'origin_1': ['California'], 'origin_2': ['Colorado'], 'aqs_monitor': ['484393009'], 'state': ['texas']}"
23911199,final_ee_for_nj,organization,https://api.www.documentcloud.org/files/,104081,2023-08-16 18:20:43.905000+00:00,,https://api.www.documentcloud.org/files/documents/23911199/final_ee_for_nj.txt,https://api.www.documentcloud.org/files/documents/23911199/final_ee_for_nj.pdf,104,,"{'title': ['final_ee_for_nj'], 'name': ['final_ee_for_nj.pdf'], 'group': ['ee_foia'], 'region': ['2'], 'date_recieved': ['03/31/2023'], 'type': ['final_demonstration'], 'aqs_monitor_3': ['brigantine'], 'aqs_monitor_4': ['camden_spruce_street'], 'aqs_monitor_6': ['clarksboro'], 'aqs_monitor_2': ['bayonne'], 'aqs_monitor_7': ['colliers_mills'], 'aqs_monitor_8': ['columbia_wma'], 'aqs_monitor_1': ['ancora_state_hospital'], 'aqs_monitor_5': ['chester'], 'aqs_monitor_9': ['flemington'], 'aqs_monitor_11': ['millville'], 'aqs_monitor_10': ['leonia'], 'aqs_monitor_13': ['newark_firehouse'], 'aqs_monitor_14': ['ramapo'], 'aqs_monitor_15': ['rider_university'], 'aqs_monitor_12': ['monmouth_university'], 'aqs_monitor_17': ['washington_crossing'], 'aqs_monitor_16': ['rutgers_university'], 'origin_1': ['alberta'], 'state': ['new jersey']}"
23844714,ED_014139_00000407_FORMAL_RIF,private,https://api.www.documentcloud.org/files/,104081,2023-06-13 14:50:56.914000+00:00,,https://api.www.documentcloud.org/files/documents/23844714/ed_014139_00000407_formal_rif.txt,https://api.www.documentcloud.org/files/documents/23844714/ed_014139_00000407_formal_rif.pdf,136,['art'],"{'name': ['ED_014139_00000407_FORMAL_RIF.pdf'], 'group': ['ee_foia'], 'region': ['6'], 'date_recieved': ['6/16/2023'], 'type': ['final_demonstration'], 'aqs_monitor_1': ['35-001-0029'], 'aqs_monitor_2': ['35-001-029-81102-3'], 'origin_1': ['new_mexico'], 'state': ['new mexico']}"
23844711,ED_014139_00000401_FORMAL_RIF,private,https://api.www.documentcloud.org/files/,104081,2023-06-13 14:50:56.914000+00:00,,https://api.www.documentcloud.org/files/documents/23844711/ed_014139_00000401_formal_rif.txt,https://api.www.documentcloud.org/files/documents/23844711/ed_014139_00000401_formal_rif.pdf,148,,"{'name': ['ED_014139_00000401_FORMAL_RIF.pdf'], 'group': ['ee_foia'], 'region': ['6'], 'date_recieved': ['6/16/2023'], 'type': ['final_demonstration'], 'aqs_monitor_1': ['35-001-0029'], 'origin_1': ['new mexico'], 'aqs_monitor_2': ['35-001-029-81102-3'], 'state': ['new mexico']}"
23844709,ED_014139_00000398_FORMAL_RIF,private,https://api.www.documentcloud.org/files/,104081,2023-06-13 14:50:56.914000+00:00,,https://api.www.documentcloud.org/files/documents/23844709/ed_014139_00000398_formal_rif.txt,https://api.www.documentcloud.org/files/documents/23844709/ed_014139_00000398_formal_rif.pdf,124,,"{'name': ['ED_014139_00000398_FORMAL_RIF.pdf'], 'group': ['ee_foia'], 'region': ['6'], 'date_recieved': ['6/16/2023'], 'type': ['final_demonstration'], 'aqs_monitor_1': ['35-001-0029'], 'aqs_monitor_2': ['35-001-0029-81102-3'], 'origin_1': ['new mexico'], 'state': ['new mexico']}"
23844707,ED_014139_00000395_FORMAL_RIF,private,https://api.www.documentcloud.org/files/,104081,2023-06-13 14:50:56.913000+00:00,,https://api.www.documentcloud.org/files/documents/23844707/ed_014139_00000395_formal_rif.txt,https://api.www.documentcloud.org/files/documents/23844707/ed_014139_00000395_formal_rif.pdf,122,['art'],"{'name': ['ED_014139_00000395_FORMAL_RIF.pdf'], 'group': ['ee_foia'], 'region': ['6'], 'date_recieved': ['6/16/2023'], 'type': ['final_demonstration'], 'aqs_monitor_2': ['35-001-0029-81102-3'], 'aqs_monitor_1': ['35-001-0029'], 'origin_1': ['new mexico'], 'state': ['new mexico']}"
23844681,ED_014139_00000340_FORMAL_RIF,private,https://api.www.documentcloud.org/files/,104081,2023-06-13 14:50:45.954000+00:00,,https://api.www.documentcloud.org/files/documents/23844681/ed_014139_00000340_formal_rif.txt,https://api.www.documentcloud.org/files/documents/23844681/ed_014139_00000340_formal_rif.pdf,62,['art'],"{'name': ['ED_014139_00000340_FORMAL_RIF.pdf'], 'group': ['ee_foia'], 'region': ['6'], 'date_recieved': ['6/16/2023'], 'type': ['final_demonstration'], 'origin_1': ['new mexico'], 'aqs_monitor_1': ['35-013-0016'], 'aqs_monitor_2': ['35-013-0020'], 'aqs_monitor_3': ['35-013-0021'], 'aqs_monitor_4': ['35-013-0019'], 'aqs_monitor_5': ['35-013-0024'], 'aqs_monitor_6': ['35-029-0003'], 'state': ['new mexico']}"
23844679,ED_014139_00000338_FORMAL_RIF,private,https://api.www.documentcloud.org/files/,104081,2023-06-13 14:50:45.954000+00:00,,https://api.www.documentcloud.org/files/documents/23844679/ed_014139_00000338_formal_rif.txt,https://api.www.documentcloud.org/files/documents/23844679/ed_014139_00000338_formal_rif.pdf,60,['art'],"{'name': ['ED_014139_00000338_FORMAL_RIF.pdf'], 'group': ['ee_foia'], 'region': ['6'], 'date_recieved': ['6/16/2023'], 'type': ['final_demonstration'], 'aqs_monitor_6': ['35-013-0020-81102-1'], 'aqs_monitor_1': ['35-013-0016'], 'aqs_monitor_3': ['35-013-0019'], 'aqs_monitor_2': ['35-013-0020'], 'aqs_monitor_4': ['35-013-0024'], 'aqs_monitor_5': ['35-029-0003'], 'aqs_monitor_7': ['35-013-0022'], 'aqs_monitor_8': ['35-013-0016-81102-2'], 'aqs_monitor_9': ['35-013-0021-81102-2'], 'aqs_monitor_10': ['35-029-0003-81102-2'], 'aqs_monitor_11': ['35-013-0020-81102-2'], 'aqs_monitor_12': ['35-013-0020-81120-2'], 'origin_1': ['new_mexico'], 'origin_2': ['texas'], 'origin_3': ['mexico'], 'aqs_monitor_13': ['35-013-0019-81102-2'], 'aqs_monitor_14': ['35-013-0024-81102-2'], 'state': ['new mexico']}"
23844625,ED_014139_00000159_FORMAL_RIF,private,https://api.www.documentcloud.org/files/,104081,2023-06-13 14:49:54.829000+00:00,,https://api.www.documentcloud.org/files/documents/23844625/ed_014139_00000159_formal_rif.txt,https://api.www.documentcloud.org/files/documents/23844625/ed_014139_00000159_formal_rif.pdf,122,['art'],"{'name': ['ED_014139_00000159_FORMAL_RIF.pdf'], 'group': ['ee_foia'], 'region': ['6'], 'date_recieved': ['6/16/2023'], 'type': ['final_demonstration'], 'aqs_monitor_1': ['35-001-0029'], 'aqs_monitor_2': ['35-001-0026'], 'origin': ['new mexico'], 'state': ['new mexico']}"
23844624,ED_014139_00000157_FORMAL_RIF,private,https://api.www.documentcloud.org/files/,104081,2023-06-13 14:49:54.829000+00:00,,https://api.www.documentcloud.org/files/documents/23844624/ed_014139_00000157_formal_rif.txt,https://api.www.documentcloud.org/files/documents/23844624/ed_014139_00000157_formal_rif.pdf,117,['art'],"{'name': ['ED_014139_00000157_FORMAL_RIF.pdf'], 'group': ['ee_foia'], 'region': ['6'], 'date_recieved': ['6/16/2023'], 'type': ['final_demonstration'], 'aqs_monitor_1': ['35-001-0029'], 'aqs_monitor_2': ['35-001-0026'], 'origin_1': ['new_mexico'], 'state': ['new mexico']}"
23844623,ED_014139_00000155_FORMAL_RIF,private,https://api.www.documentcloud.org/files/,104081,2023-06-13 14:49:54.829000+00:00,,https://api.www.documentcloud.org/files/documents/23844623/ed_014139_00000155_formal_rif.txt,https://api.www.documentcloud.org/files/documents/23844623/ed_014139_00000155_formal_rif.pdf,109,['art'],"{'name': ['ED_014139_00000155_FORMAL_RIF.pdf'], 'group': ['ee_foia'], 'region': ['6'], 'date_recieved': ['6/16/2023'], 'type': ['final_demonstration'], 'aqs_monitor_1': ['35-001-0029'], 'origin_1': ['new mexico'], 'state': ['new mexico']}"
23844589,ED_014139_00000083_FORMAL_RIF,private,https://api.www.documentcloud.org/files/,104081,2023-06-13 14:49:36.853000+00:00,,https://api.www.documentcloud.org/files/documents/23844589/ed_014139_00000083_formal_rif.txt,https://api.www.documentcloud.org/files/documents/23844589/ed_014139_00000083_formal_rif.pdf,152,['art'],"{'name': ['ED_014139_00000083_FORMAL_RIF.pdf'], 'group': ['ee_foia'], 'region': ['6'], 'date_recieved': ['6/16/2023'], 'type': ['final_demonstration'], 'aqs_monitor_1': ['53-005-0002'], 'origin_1': ['washington'], 'state': ['washington']}"
23844523,R3_MDE_NWCanada_SubmittedDemo_20170526,private,https://api.www.documentcloud.org/files/,104081,2023-06-13 14:35:42.438000+00:00,,https://api.www.documentcloud.org/files/documents/23844523/r3_mde_nwcanada_submitteddemo_20170526.txt,https://api.www.documentcloud.org/files/documents/23844523/r3_mde_nwcanada_submitteddemo_20170526.pdf,96,['art'],"{'name': ['R3_MDE_NWCanada_SubmittedDemo_20170526.pdf'], 'group': ['ee_foia'], 'region': ['3'], 'date_recieved': ['4/19/2023'], 'type': ['final_demonstration'], 'aqs_monitor_1': ['240259001'], 'aqs_monitor_2': ['240339991'], 'aqs_monitor_3': ['240199991'], 'aqs_monitor_4': ['240090011'], 'aqs_monitor_5': ['240251001'], 'aqs_monitor_6': ['240053001'], 'aqs_monitor_7': ['240150003'], 'aqs_monitor_8': ['240210037'], 'aqs_monitor_9': ['245100054'], 'aqs_monitor_10': ['240031003'], 'aqs_monitor_11': ['240430009'], 'aqs_monitor_12': ['240190004'], 'aqs_monitor_13': ['240330030'], 'aqs_monitor_14': ['240290002'], 'aqs_monitor_15': ['240051007'], 'aqs_monitor_16': ['240338003'], 'aqs_monitor_17': ['240230002'], 'aqs_monitor_18': ['240313001'], 'aqs_monitor_19': ['240130001'], 'aqs_monitor_20': ['240170010'], 'aqs_monitor_21': ['245100054'], 'origin_1': ['british_columbia'], 'origin_2': ['alberta'], 'origin_3': ['saskatchewan'], 'state': ['maryland']}"
23844522,R3_MDE_FtMcMurray_SubmittedDemo_20170526,private,https://api.www.documentcloud.org/files/,104081,2023-06-13 14:35:42.438000+00:00,,https://api.www.documentcloud.org/files/documents/23844522/r3_mde_ftmcmurray_submitteddemo_20170526.txt,https://api.www.documentcloud.org/files/documents/23844522/r3_mde_ftmcmurray_submitteddemo_20170526.pdf,108,['art'],"{'name': ['R3_MDE_FtMcMurray_SubmittedDemo_20170526.pdf'], 'group': ['ee_foia'], 'region': ['3'], 'date_recieved': ['4/19/2023'], 'type': ['final_demonstration'], 'aqs_monitor_1': ['240259001'], 'aqs_monitor_3': ['240199991'], 'aqs_monitor_2': ['240339991'], 'aqs_monitor_4': ['240090011'], 'aqs_monitor_5': ['240251001'], 'aqs_monitor_6': ['240053001'], 'aqs_monitor_7': ['240150003'], 'aqs_monitor_8': ['240210037'], 'aqs_monitor_9': ['245100054'], 'aqs_monitor_10': ['240031003'], 'aqs_monitor_11': ['240031003'], 'aqs_monitor_12': ['240430009'], 'aqs_monitor_13': ['240190004'], 'aqs_monitor_14': ['240330030'], 'aqs_monitor_15': ['240290002'], 'aqs_monitor_16': ['240051007'], 'aqs_monitor_17': ['240338003'], 'aqs_monitor_18': ['240230002'], 'aqs_monitor_19': ['240313001'], 'aqs_monitor_20': ['240130001'], 'aqs_monitor_21': ['240170010'], 'aqs_monitor_22': ['240190004'], 'origin_1': ['alberta'], 'state': ['maryland']}"
23844512,Ozone EE Analysis May 24-26-2017_FINAL,private,https://api.www.documentcloud.org/files/,104081,2023-06-13 14:35:42.437000+00:00,,https://api.www.documentcloud.org/files/documents/23844512/ozone-ee-analysis-may-24-26-2017_final.txt,https://api.www.documentcloud.org/files/documents/23844512/ozone-ee-analysis-may-24-26-2017_final.pdf,86,['art'],"{'name': ['Ozone EE Analysis May 24-26-2017_FINAL.pdf'], 'group': ['ee_foia'], 'region': ['3'], 'date_recieved': ['4/19/2023'], 'type': ['final_demonstration'], 'origin_1': ['alberta'], 'aqs_monitor_1': ['420110011'], 'aqs_monitor_2': ['420750100'], 'aqs_monitor_3': ['420910013'], 'aqs_monitor_4': ['420010001'], 'aqs_monitor_5': ['420050001'], 'aqs_monitor_6': ['420070002'], 'aqs_monitor_7': ['420070005'], 'aqs_monitor_8': ['420070014'], 'aqs_monitor_9': ['420110006'], 'aqs_monitor_10': ['420130801'], 'aqs_monitor_11': ['420150011'], 'aqs_monitor_12': ['420170012'], 'aqs_monitor_13': ['420210011'], 'aqs_monitor_14': ['420270100'], 'aqs_monitor_15': ['420290100'], 'aqs_monitor_16': ['420334000'], 'aqs_monitor_17': ['420430401'], 'aqs_monitor_18': ['420431100'], 'aqs_monitor_19': ['420450002'], 'aqs_monitor_20': ['420490003'], 'aqs_monitor_21': ['420550001'], 'aqs_monitor_22': ['420590002'], 'aqs_monitor_23': ['420630004'], 'aqs_monitor_24': ['420690101'], 'aqs_monitor_25': ['420692006'], 'aqs_monitor_26': ['420710007'], 'aqs_monitor_27': ['420710012'], 'aqs_monitor_28': ['420730015'], 'aqs_monitor_29': ['420770004'], 'aqs_monitor_30': ['420791101'], 'aqs_monitor_31': ['420810100'], 'aqs_monitor_32': ['420850100'], 'aqs_monitor_33': ['420890002'], 'aqs_monitor_34': ['420950025'], 'aqs_monitor_35': ['420958000'], 'aqs_monitor_36': ['421010004'], 'aqs_monitor_37': ['421010024'], 'aqs_monitor_38': ['421010048'], 'aqs_monitor_39': ['421174000'], 'aqs_monitor_40': ['421250200'], 'aqs_monitor_41': ['421255001'], 'aqs_monitor_42': ['421330008'], 'aqs_monitor_43': ['21330011'], 'state': ['pennsylvania']}"
23844507,MDE_MAY_25_26_2016_EE_demo,private,https://api.www.documentcloud.org/files/,104081,2023-06-13 14:35:25.622000+00:00,,https://api.www.documentcloud.org/files/documents/23844507/mde_may_25_26_2016_ee_demo.txt,https://api.www.documentcloud.org/files/documents/23844507/mde_may_25_26_2016_ee_demo.pdf,108,['art'],"{'name': ['MDE_MAY_25_26_2016_EE_demo.pdf'], 'group': ['ee_foia'], 'region': ['3'], 'date_recieved': ['4/19/2023'], 'type': ['final_demonstration'], 'origin_1': ['alberta'], 'aqs_monitor_1': ['240259001'], 'aqs_monitor_2': ['240339991'], 'aqs_monitor_3': ['240199991'], 'aqs_monitor_4': ['240090011'], 'aqs_monitor_5': ['240251001'], 'aqs_monitor_6': ['240053001'], 'aqs_monitor_7': ['240150003'], 'aqs_monitor_8': ['240210037'], 'aqs_monitor_9': ['245100054'], 'aqs_monitor_10': ['240031003'], 'aqs_monitor_11': ['240430009'], 'aqs_monitor_12': ['240190004'], 'aqs_monitor_13': ['240330030'], 'aqs_monitor_14': ['240290002'], 'aqs_monitor_15': ['240051007'], 'aqs_monitor_16': ['240338003'], 'aqs_monitor_17': ['240230002'], 'aqs_monitor_18': ['240313001'], 'aqs_monitor_19': ['240170010'], 'state': ['maryland']}"
23844479,May_2016_exceptional_event_final,private,https://api.www.documentcloud.org/files/,104081,2023-06-13 14:30:40.906000+00:00,,https://api.www.documentcloud.org/files/documents/23844479/may_2016_exceptional_event_final.txt,https://api.www.documentcloud.org/files/documents/23844479/may_2016_exceptional_event_final.pdf,102,['art'],"{'name': ['May_2016_exceptional_event_final.pdf'], 'group': ['ee_foia'], 'region': ['5'], 'date_recieved': ['5/30/2023'], 'type': ['final_demonstration'], 'aqs_monitor_1': ['39‐035‐0034'], 'aqs_monitor_2': ['39‐035‐5002'], 'aqs_monitor_3': ['39‐055-0004'], 'aqs_monitor_4': ['39‐085-0003'], 'aqs_monitor_5': ['39‐093‐0018'], 'aqs_monitor_6': ['39‐017‐0018'], 'aqs_monitor_7': ['39‐017‐9991'], 'aqs_monitor_8': ['39‐035‐0065'], 'origin_1': ['alberta'], 'state': ['ohio']}"
23843946,Oakridge PM10 Demo Aug 2021,private,https://api.www.documentcloud.org/files/,104081,2023-06-12 20:51:02.952000+00:00,,https://api.www.documentcloud.org/files/documents/23843946/oakridge-pm10-demo-aug-2021.txt,https://api.www.documentcloud.org/files/documents/23843946/oakridge-pm10-demo-aug-2021.pdf,47,['art'],"{'name': ['Oakridge PM10 Demo Aug 2021.pdf'], 'group': ['ee_foia'], 'region': ['10'], 'date_recieved': ['5/5/2023'], 'type': ['final_demonstration'], 'aqs_monitor': ['410392013'], 'origin_1': ['oregon'], 'state': ['oregon']}"
23843944,Oakridge 2020 PM2-5 Demo July 2021,private,https://api.www.documentcloud.org/files/,104081,2023-06-12 20:51:02.952000+00:00,,https://api.www.documentcloud.org/files/documents/23843944/oakridge-2020-pm2-5-demo-july-2021.txt,https://api.www.documentcloud.org/files/documents/23843944/oakridge-2020-pm2-5-demo-july-2021.pdf,58,['art'],"{'name': ['Oakridge 2020 PM2-5 Demo July 2021.pdf'], 'group': ['ee_foia'], 'region': ['10'], 'date_recieved': ['5/5/2023'], 'type': ['final_demonstration'], 'aqs_monitor_1': ['410392013'], 'origin_1': ['oregon'], 'state': ['oregon']}"
23843938,Klamath Falls 2020 PM25 Demo Sept 2021,private,https://api.www.documentcloud.org/files/,104081,2023-06-12 20:51:02.952000+00:00,,https://api.www.documentcloud.org/files/documents/23843938/klamath-falls-2020-pm25-demo-sept-2021.txt,https://api.www.documentcloud.org/files/documents/23843938/klamath-falls-2020-pm25-demo-sept-2021.pdf,39,,"{'name': ['Klamath Falls 2020 PM25 Demo Sept 2021.pdf'], 'group': ['ee_foia'], 'region': ['10'], 'date_recieved': ['5/5/2023'], 'type': ['final_demonstration'], 'origin_1': ['california'], 'origin_2': ['oregon'], 'aqs_monitor': ['klamath_falls_peterson_school'], 'state': ['oregon']}"
23843928,Idaho 2013 Wildfire Exceptional Events small,private,https://api.www.documentcloud.org/files/,104081,2023-06-12 20:48:01.949000+00:00,,https://api.www.documentcloud.org/files/documents/23843928/idaho-2013-wildfire-exceptional-events-small.txt,https://api.www.documentcloud.org/files/documents/23843928/idaho-2013-wildfire-exceptional-events-small.pdf,151,,"{'name': ['Idaho 2013 Wildfire Exceptional Events small.pdf'], 'group': ['ee_foia'], 'region': ['10'], 'date_recieved': ['3/22/2023'], 'type': ['final_demonstration'], 'aqs_monitor_1': ['16-079-0017'], 'origin_1': ['california'], 'origin_2': ['washington'], 'origin_3': ['oregon'], 'origin_4': ['idaho'], 'state': ['idaho']}"
23843895,2017 Wildfire EE Demo - Kennewick_Yakima,private,https://api.www.documentcloud.org/files/,104081,2023-06-12 20:47:31.097000+00:00,,https://api.www.documentcloud.org/files/documents/23843895/2017-wildfire-ee-demo-kennewick_yakima.txt,https://api.www.documentcloud.org/files/documents/23843895/2017-wildfire-ee-demo-kennewick_yakima.pdf,120,,"{'name': ['2017 Wildfire EE Demo - Kennewick_Yakima.pdf'], 'group': ['ee_foia'], 'region': ['10'], 'date_recieved': ['3/22/2023'], 'type': ['final_demonstration'], 'origin_1': ['california'], 'origin_2': ['oregon'], 'origin_3': ['idaho'], 'origin_4': ['montana'], 'origin_5': ['washington'], 'aqs_monitor': ['53-005-0002'], 'state': ['washington']}"
23843894,2017 KF and OAK EE - SUBMITTED,private,https://api.www.documentcloud.org/files/,104081,2023-06-12 20:47:31.097000+00:00,,https://api.www.documentcloud.org/files/documents/23843894/2017-kf-and-oak-ee-submitted.txt,https://api.www.documentcloud.org/files/documents/23843894/2017-kf-and-oak-ee-submitted.pdf,76,,"{'name': ['2017 KF and OAK EE - SUBMITTED.pdf'], 'group': ['ee_foia'], 'region': ['10'], 'date_recieved': ['3/22/2023'], 'type': ['final_demonstration'], 'aqs_monitor_1': ['41-035-0004'], 'aqs_monitor_2': ['41-039-2013'], 'origin_1': ['oregon'], 'origin_2': ['California'], 'state': ['oregon']}"
23843891,1RR_KF_EE_request_2014_2015_final_Redacted_b6,private,https://api.www.documentcloud.org/files/,104081,2023-06-12 20:47:31.096000+00:00,,https://api.www.documentcloud.org/files/documents/23843891/1rr_kf_ee_request_2014_2015_final_redacted_b6.txt,https://api.www.documentcloud.org/files/documents/23843891/1rr_kf_ee_request_2014_2015_final_redacted_b6.pdf,60,,"{'name': ['1RR_KF_EE_request_2014_2015_final_Redacted_b6.pdf'], 'group': ['ee_foia'], 'region': ['10'], 'date_recieved': ['3/22/2023'], 'type': ['final_demonstration'], 'origin_1': ['oregon'], 'aqs_monitor_1': ['41-035-0004'], 'origin_2': ['california'], 'state': ['oregon']}"
