"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","airnowval","aqsval"
"05/05/2020","AQS","410392013","1","7","ug/m3 SC","6","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","7"
"05/06/2020","AQS","410392013","1","5","ug/m3 SC","5","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","5"
"05/07/2020","AQS","410392013","1","8","ug/m3 SC","7","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","8"
"05/08/2020","AQS","410392013","1","13","ug/m3 SC","12","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","13"
"05/09/2020","AQS","410392013","1","11","ug/m3 SC","10","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","11"
"05/10/2020","AQS","410392013","1","11","ug/m3 SC","10","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","11"
"05/11/2020","AQS","410392013","1","11","ug/m3 SC","10","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","11"
"05/12/2020","AQS","410392013","1","5","ug/m3 SC","5","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","5"
"05/13/2020","AQS","410392013","1","4","ug/m3 SC","4","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","4"
"05/14/2020","AQS","410392013","1","6","ug/m3 SC","6","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","6"
"05/15/2020","AQS","410392013","1","6","ug/m3 SC","6","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","6"
"05/16/2020","AQS","410392013","1","6","ug/m3 SC","6","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","6"
"05/17/2020","AQS","410392013","1","4","ug/m3 SC","4","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","4"
"05/18/2020","AQS","410392013","1","5","ug/m3 SC","5","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","5"
"05/19/2020","AQS","410392013","1","3","ug/m3 SC","3","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","3"
"05/20/2020","AQS","410392013","1","4","ug/m3 SC","4","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","4"
"05/21/2020","AQS","410392013","1","4","ug/m3 SC","4","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","4"
"05/22/2020","AQS","410392013","1","4","ug/m3 SC","4","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","4"
"05/23/2020","AQS","410392013","1","6","ug/m3 SC","6","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","6"
"05/24/2020","AQS","410392013","1","8","ug/m3 SC","7","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","8"
"05/25/2020","AQS","410392013","1","6","ug/m3 SC","6","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","6"
"05/26/2020","AQS","410392013","1","6","ug/m3 SC","6","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","6"
"05/27/2020","AQS","410392013","1","9","ug/m3 SC","8","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","9"
"05/28/2020","AQS","410392013","1","11","ug/m3 SC","10","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","11"
"05/29/2020","AQS","410392013","1","14","ug/m3 SC","13","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","14"
"05/30/2020","AQS","410392013","1","9","ug/m3 SC","8","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","9"
"05/31/2020","AQS","410392013","1","5","ug/m3 SC","5","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","5"
"06/01/2020","AQS","410392013","1","7","ug/m3 SC","6","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","7"
"06/02/2020","AQS","410392013","1","8","ug/m3 SC","7","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","8"
"06/03/2020","AQS","410392013","1","8","ug/m3 SC","7","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","8"
"06/04/2020","AQS","410392013","1","10","ug/m3 SC","9","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","10"
"06/05/2020","AQS","410392013","1","9","ug/m3 SC","8","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","9"
"06/06/2020","AQS","410392013","1","5","ug/m3 SC","5","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","5"
"06/07/2020","AQS","410392013","1","3","ug/m3 SC","3","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","3"
"06/08/2020","AQS","410392013","1","3","ug/m3 SC","3","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","3"
"06/09/2020","AQS","410392013","1","4","ug/m3 SC","4","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","4"
"06/10/2020","AQS","410392013","1","3","ug/m3 SC","3","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","3"
"06/11/2020","AQS","410392013","1","4","ug/m3 SC","4","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","4"
"06/12/2020","AQS","410392013","1","4","ug/m3 SC","4","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","4"
"06/13/2020","AQS","410392013","1","4","ug/m3 SC","4","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","4"
"06/14/2020","AQS","410392013","1","3","ug/m3 SC","3","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","3"
"06/15/2020","AQS","410392013","1","5","ug/m3 SC","5","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","5"
"06/16/2020","AQS","410392013","1","4","ug/m3 SC","4","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","4"
"06/17/2020","AQS","410392013","1","3","ug/m3 SC","3","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","3"
"06/18/2020","AQS","410392013","1","7","ug/m3 SC","6","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","7"
"06/19/2020","AQS","410392013","1","7","ug/m3 SC","6","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","7"
"06/20/2020","AQS","410392013","1","6","ug/m3 SC","6","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","6"
"06/21/2020","AQS","410392013","1","1","ug/m3 SC","1","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","1"
"06/22/2020","AQS","410392013","1","7","ug/m3 SC","6","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","7"
"06/23/2020","AQS","410392013","1","9","ug/m3 SC","8","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","9"
"06/24/2020","AQS","410392013","1","6","ug/m3 SC","6","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","6"
"06/25/2020","AQS","410392013","1","7","ug/m3 SC","6","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","7"
"06/26/2020","AQS","410392013","1","11","ug/m3 SC","10","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","11"
"06/27/2020","AQS","410392013","1","5","ug/m3 SC","5","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","5"
"06/28/2020","AQS","410392013","1","5","ug/m3 SC","5","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","5"
"06/29/2020","AQS","410392013","1","7","ug/m3 SC","6","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","7"
"06/30/2020","AQS","410392013","1","4","ug/m3 SC","4","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","4"
"07/01/2020","AQS","410392013","1","4","ug/m3 SC","4","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","4"
"07/02/2020","AQS","410392013","1","8","ug/m3 SC","7","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","8"
"07/03/2020","AQS","410392013","1","14","ug/m3 SC","13","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","14"
"07/04/2020","AQS","410392013","1","30","ug/m3 SC","28","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","30"
"07/05/2020","AQS","410392013","1","14","ug/m3 SC","13","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","14"
"07/06/2020","AQS","410392013","1","6","ug/m3 SC","6","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","6"
"07/07/2020","AQS","410392013","1","3","ug/m3 SC","3","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","3"
"07/08/2020","AQS","410392013","1","6","ug/m3 SC","6","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","6"
"07/09/2020","AQS","410392013","1","10","ug/m3 SC","9","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","10"
"07/10/2020","AQS","410392013","1","9","ug/m3 SC","8","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","9"
"07/11/2020","AQS","410392013","1","9","ug/m3 SC","8","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","9"
"07/12/2020","AQS","410392013","1","6","ug/m3 SC","6","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","6"
"07/13/2020","AQS","410392013","1","9","ug/m3 SC","8","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","9"
"07/14/2020","AQS","410392013","1","13","ug/m3 SC","12","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","13"
"07/15/2020","AQS","410392013","1","13","ug/m3 SC","12","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","13"
"07/16/2020","AQS","410392013","1","13","ug/m3 SC","12","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","13"
"07/17/2020","AQS","410392013","1","9","ug/m3 SC","8","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","9"
"07/18/2020","AQS","410392013","1","10","ug/m3 SC","9","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","10"
"07/19/2020","AQS","410392013","1","11","ug/m3 SC","10","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","11"
"07/20/2020","AQS","410392013","1","14","ug/m3 SC","13","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","14"
"07/21/2020","AQS","410392013","1","16","ug/m3 SC","15","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","16"
"07/22/2020","AQS","410392013","1","15","ug/m3 SC","14","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","15"
"07/23/2020","AQS","410392013","1","12","ug/m3 SC","11","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","12"
"07/24/2020","AQS","410392013","1","11","ug/m3 SC","10","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","11"
"07/25/2020","AQS","410392013","1","11","ug/m3 SC","10","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","11"
"07/26/2020","AQS","410392013","1","12","ug/m3 SC","11","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","12"
"07/27/2020","AQS","410392013","1","16","ug/m3 SC","15","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","16"
"07/28/2020","AQS","410392013","1","20","ug/m3 SC","19","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","20"
"07/29/2020","AQS","410392013","1","19","ug/m3 SC","18","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","19"
"07/30/2020","AQS","410392013","1","31","ug/m3 SC","29","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","31"
"07/31/2020","AQS","410392013","1","16","ug/m3 SC","15","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","16"
"08/01/2020","AQS","410392013","1","11","ug/m3 SC","10","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","11"
"08/02/2020","AQS","410392013","1","10","ug/m3 SC","9","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","10"
"08/03/2020","AQS","410392013","1","9","ug/m3 SC","8","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","9"
"08/04/2020","AQS","410392013","1","14","ug/m3 SC","13","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","14"
"08/05/2020","AQS","410392013","1","12","ug/m3 SC","11","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","12"
"08/06/2020","AQS","410392013","1","6","ug/m3 SC","6","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","6"
"08/07/2020","AQS","410392013","1","8","ug/m3 SC","7","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","8"
"08/08/2020","AQS","410392013","1","9","ug/m3 SC","8","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","9"
"08/09/2020","AQS","410392013","1","8","ug/m3 SC","7","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","8"
"08/10/2020","AQS","410392013","1","10","ug/m3 SC","9","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","10"
"08/11/2020","AQS","410392013","1","15","ug/m3 SC","14","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","15"
"08/12/2020","AQS","410392013","1","16","ug/m3 SC","15","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","16"
"08/13/2020","AQS","410392013","1","16","ug/m3 SC","15","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","16"
"08/14/2020","AQS","410392013","1","18","ug/m3 SC","17","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","18"
"08/15/2020","AQS","410392013","1","17","ug/m3 SC","16","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","17"
"08/16/2020","AQS","410392013","1","15","ug/m3 SC","14","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","15"
"08/17/2020","AQS","410392013","1","18","ug/m3 SC","17","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","18"
"08/18/2020","AQS","410392013","1","14","ug/m3 SC","13","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","14"
"08/19/2020","AQS","410392013","1","14","ug/m3 SC","13","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","14"
"08/20/2020","AQS","410392013","1","7","ug/m3 SC","6","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","7"
"08/21/2020","AQS","410392013","1","6","ug/m3 SC","6","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","6"
"08/22/2020","AQS","410392013","1","5","ug/m3 SC","5","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","5"
"08/23/2020","AQS","410392013","1","10","ug/m3 SC","9","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","10"
"08/24/2020","AQS","410392013","1","15","ug/m3 SC","14","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","15"
"08/25/2020","AQS","410392013","1","19","ug/m3 SC","18","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","19"
"08/26/2020","AQS","410392013","1","19","ug/m3 SC","18","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","19"
"08/27/2020","AQS","410392013","1","15","ug/m3 SC","14","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","15"
"08/28/2020","AQS","410392013","1","17","ug/m3 SC","16","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","17"
"08/29/2020","AQS","410392013","1","14","ug/m3 SC","13","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","14"
