"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","airnowval","aqsval"
"08/30/2020","AQS","410392013","1","14","ug/m3 SC","13","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","14"
"08/31/2020","AQS","410392013","1","11","ug/m3 SC","10","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","11"
"09/01/2020","AQS","410392013","1","15","ug/m3 SC","14","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","15"
"09/02/2020","AQS","410392013","1","19","ug/m3 SC","18","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","19"
"09/03/2020","AQS","410392013","1","19","ug/m3 SC","18","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","19"
"09/04/2020","AQS","410392013","1","24","ug/m3 SC","22","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","24"
"09/05/2020","AQS","410392013","1","35","ug/m3 SC","32","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","35"
"09/06/2020","AQS","410392013","1","27","ug/m3 SC","25","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","27"
"09/07/2020","AQS","410392013","1","98","ug/m3 SC","72","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","98"
"09/10/2020","AQS","410392013","1","200","ug/m3 SC","123","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","200"
"09/11/2020","AQS","410392013","1","274","ug/m3 SC","160","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","274"
"09/12/2020","AQS","410392013","1","591","ug/m3 SC","487","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","591"
"09/13/2020","AQS","410392013","1","423","ug/m3 SC","299","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","423"
"09/14/2020","AQS","410392013","1","305","ug/m3 SC","176","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","305"
"09/15/2020","AQS","410392013","1","314","ug/m3 SC","180","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","314"
"09/16/2020","AQS","410392013","1","237","ug/m3 SC","142","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","237"
"09/17/2020","AQS","410392013","1","172","ug/m3 SC","109","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","172"
"09/18/2020","AQS","410392013","1","48","ug/m3 SC","44","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","48"
"09/19/2020","AQS","410392013","1","5","ug/m3 SC","5","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","5"
"09/20/2020","AQS","410392013","1","13","ug/m3 SC","12","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","13"
"09/21/2020","AQS","410392013","1","19","ug/m3 SC","18","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","19"
"09/22/2020","AQS","410392013","1","10","ug/m3 SC","9","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","10"
"09/23/2020","AQS","410392013","1","19","ug/m3 SC","18","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","19"
"09/24/2020","AQS","410392013","1","6","ug/m3 SC","6","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","6"
"09/25/2020","AQS","410392013","1","7","ug/m3 SC","6","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","7"
"09/26/2020","AQS","410392013","1","5","ug/m3 SC","5","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","5"
"09/27/2020","AQS","410392013","1","9","ug/m3 SC","8","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","9"
"09/28/2020","AQS","410392013","1","8","ug/m3 SC","7","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","8"
"09/29/2020","AQS","410392013","1","8","ug/m3 SC","7","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","8"
"09/30/2020","AQS","410392013","1","13","ug/m3 SC","12","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","13"
"10/01/2020","AQS","410392013","1","19","ug/m3 SC","18","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","19"
"10/02/2020","AQS","410392013","1","12","ug/m3 SC","11","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","12"
"10/03/2020","AQS","410392013","1","10","ug/m3 SC","9","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","10"
"10/04/2020","AQS","410392013","1","13","ug/m3 SC","12","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","13"
"10/05/2020","AQS","410392013","1","16","ug/m3 SC","15","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","16"
"10/06/2020","AQS","410392013","1","16","ug/m3 SC","15","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","16"
"10/07/2020","AQS","410392013","1","26","ug/m3 SC","24","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","26"
"10/08/2020","AQS","410392013","1","35","ug/m3 SC","32","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","35"
"10/09/2020","AQS","410392013","1","26","ug/m3 SC","24","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","26"
"10/10/2020","AQS","410392013","1","8","ug/m3 SC","7","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","8"
"10/11/2020","AQS","410392013","1","6","ug/m3 SC","6","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","6"
"10/12/2020","AQS","410392013","1","7","ug/m3 SC","6","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","7"
"10/13/2020","AQS","410392013","1","8","ug/m3 SC","7","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","8"
"10/14/2020","AQS","410392013","1","8","ug/m3 SC","7","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","8"
"10/15/2020","AQS","410392013","1","13","ug/m3 SC","12","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","13"
"10/16/2020","AQS","410392013","1","11","ug/m3 SC","10","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","11"
"10/17/2020","AQS","410392013","1","13","ug/m3 SC","12","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","13"
"10/18/2020","AQS","410392013","1","10","ug/m3 SC","9","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","10"
"10/19/2020","AQS","410392013","1","15","ug/m3 SC","14","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","15"
"10/20/2020","AQS","410392013","1","9","ug/m3 SC","8","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","9"
"10/21/2020","AQS","410392013","1","10","ug/m3 SC","9","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","10"
"10/22/2020","AQS","410392013","1","15","ug/m3 SC","14","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","15"
"10/23/2020","AQS","410392013","1","10","ug/m3 SC","9","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","10"
"10/24/2020","AQS","410392013","1","8","ug/m3 SC","7","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","8"
"10/25/2020","AQS","410392013","1","18","ug/m3 SC","17","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","18"
"10/26/2020","AQS","410392013","1","29","ug/m3 SC","27","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","29"
"10/27/2020","AQS","410392013","1","36","ug/m3 SC","33","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","36"
"10/28/2020","AQS","410392013","1","23","ug/m3 SC","21","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","23"
"10/29/2020","AQS","410392013","1","17","ug/m3 SC","16","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","17"
"10/30/2020","AQS","410392013","1","15","ug/m3 SC","14","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","15"
"10/31/2020","AQS","410392013","1","12","ug/m3 SC","11","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","12"
"11/01/2020","AQS","410392013","1","19","ug/m3 SC","18","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","19"
"11/02/2020","AQS","410392013","1","23","ug/m3 SC","21","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","23"
"11/07/2020","AQS","410392013","1","7","ug/m3 SC","6","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","7"
"11/08/2020","AQS","410392013","1","13","ug/m3 SC","12","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","13"
"11/09/2020","AQS","410392013","1","10","ug/m3 SC","9","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","10"
"11/10/2020","AQS","410392013","1","9","ug/m3 SC","8","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","9"
"11/11/2020","AQS","410392013","1","7","ug/m3 SC","6","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","7"
"11/12/2020","AQS","410392013","1","12","ug/m3 SC","11","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","12"
"11/13/2020","AQS","410392013","1","8","ug/m3 SC","7","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","8"
"11/14/2020","AQS","410392013","1","6","ug/m3 SC","6","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","6"
"11/15/2020","AQS","410392013","1","12","ug/m3 SC","11","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","12"
"11/16/2020","AQS","410392013","1","11","ug/m3 SC","10","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","11"
"11/17/2020","AQS","410392013","1","8","ug/m3 SC","7","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","8"
"11/18/2020","AQS","410392013","1","5","ug/m3 SC","5","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","5"
"11/19/2020","AQS","410392013","1","8","ug/m3 SC","7","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","8"
"11/20/2020","AQS","410392013","1","9","ug/m3 SC","8","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","9"
"11/21/2020","AQS","410392013","1","15","ug/m3 SC","14","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","15"
"11/22/2020","AQS","410392013","1","12","ug/m3 SC","11","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","12"
"11/23/2020","AQS","410392013","1","12","ug/m3 SC","11","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","12"
"11/24/2020","AQS","410392013","1","8","ug/m3 SC","7","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","8"
"11/25/2020","AQS","410392013","1","8","ug/m3 SC","7","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","8"
"11/26/2020","AQS","410392013","1","10","ug/m3 SC","9","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","10"
"11/27/2020","AQS","410392013","1","12","ug/m3 SC","11","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","12"
"11/28/2020","AQS","410392013","1","14","ug/m3 SC","13","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","14"
"11/29/2020","AQS","410392013","1","16","ug/m3 SC","15","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","16"
"11/30/2020","AQS","410392013","1","12","ug/m3 SC","11","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","12"
"12/01/2020","AQS","410392013","1","17","ug/m3 SC","16","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","17"
"12/02/2020","AQS","410392013","1","30","ug/m3 SC","28","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","30"
"12/03/2020","AQS","410392013","1","40","ug/m3 SC","37","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","40"
"12/04/2020","AQS","410392013","1","23","ug/m3 SC","21","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","23"
"12/05/2020","AQS","410392013","1","22","ug/m3 SC","20","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","22"
"12/06/2020","AQS","410392013","1","15","ug/m3 SC","14","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","15"
"12/07/2020","AQS","410392013","1","13","ug/m3 SC","12","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","13"
"12/08/2020","AQS","410392013","1","27","ug/m3 SC","25","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","27"
"12/09/2020","AQS","410392013","1","17","ug/m3 SC","16","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","17"
"12/10/2020","AQS","410392013","1","9","ug/m3 SC","8","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","9"
"12/11/2020","AQS","410392013","1","9","ug/m3 SC","8","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","9"
"12/12/2020","AQS","410392013","1","12","ug/m3 SC","11","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","12"
"12/13/2020","AQS","410392013","1","9","ug/m3 SC","8","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","9"
"12/14/2020","AQS","410392013","1","8","ug/m3 SC","7","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","8"
"12/15/2020","AQS","410392013","1","9","ug/m3 SC","8","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","9"
"12/16/2020","AQS","410392013","1","8","ug/m3 SC","7","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","8"
"12/17/2020","AQS","410392013","1","8","ug/m3 SC","7","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","8"
"12/18/2020","AQS","410392013","1","10","ug/m3 SC","9","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","10"
"12/19/2020","AQS","410392013","1","16","ug/m3 SC","15","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","16"
"12/20/2020","AQS","410392013","1","19","ug/m3 SC","18","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","19"
"12/21/2020","AQS","410392013","1","11","ug/m3 SC","10","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","11"
"12/22/2020","AQS","410392013","1","10","ug/m3 SC","9","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","10"
"12/23/2020","AQS","410392013","1","15","ug/m3 SC","14","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","15"
"12/24/2020","AQS","410392013","1","14","ug/m3 SC","13","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","14"
"12/25/2020","AQS","410392013","1","15","ug/m3 SC","14","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","15"
"12/26/2020","AQS","410392013","1","15","ug/m3 SC","14","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","15"
"12/27/2020","AQS","410392013","1","10","ug/m3 SC","9","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","10"
"12/28/2020","AQS","410392013","1","20","ug/m3 SC","19","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","20"
"12/29/2020","AQS","410392013","1","22","ug/m3 SC","20","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","22"
"12/30/2020","AQS","410392013","1","13","ug/m3 SC","12","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","13"
"12/31/2020","AQS","410392013","1","12","ug/m3 SC","11","Oakridge - (OAK)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","43.744352","-122.480487",".","12"
